speaker_id	audio	sentence	gender	gender_domain	duration
7	221026-004257_nya_b6c_elicit_47	wokwera pa chipale chofewa amawuluka mlengalenga pa bolodi lofiira la snowboard kutsogolo kwa chipale chofewa 	F	0	10.48
3	221114-084253_nya_626_elicit_29	wogwira yunifolomu yakuda pansi ndi golovu yake atakwezedwa pamasewera a baseball pamene mwamuna wa un yunifolomu yoyera amasunga phazi pansi 	F	0	16.9
2	221101-124651_nya_394_elicit_47	apolisi ayimirira panja ndi nyumba kumbuyo ndi zolemba zachi china pamakoma 	M	1	7.28
2	221030-131635_nya_394_elicit_48	munthu wonenepa wovala t shirt yakuda ndi tsitsi lakuda ndi imvi akutsuka mano ake ndi mswachi wamagetsi m chipinda chokhala ndi kalendala pakhoma ndi nyali pa chovala 	M	1	15.56
2	221022-142238_nya_394_elicit_23	bambo wina wovala jekete la buluu woderapo komanso mathalauza abulauni akuima pambali pa mwamuna wina kutsogolo kwa nyumbayo 	M	1	10.98
9	221002-191144_nya_97d_elicit_19	galu woyera m chipale chofewa amanyamula botolo lapulasitiki la mountain dew m kamwa mwake 	F	0	9.91
2	221023-170816_nya_394_elicit_17	pali sitolo yotseguka ya abarrotes mexico ndipo bambo waima kutsogolo kwake 	M	1	8.62
2	221021-231334_nya_394_elicit_22	pali anthu atayima ndi atakhala pambali pa matenti oyera omwe ali ndi nkhope zachisoni komanso zachisoni akuyang ana matabwa ndi zinyalala zomwe zamwazika m derali 	M	1	16.99
2	221023-170816_nya_394_elicit_30	mtsikana wina wakhala pa benchi yamatabwa atanyamula nsapato yokhala ndi njinga yabuluu kutsogolo 	M	1	9.98
7	221026-004257_nya_b6c_elicit_24	agalu awiri akusambira m madzi akuya moyandikana 	F	0	6.24
2	221113-083437_nya_394_elicit_43	galu wonyezimira wavala jekete la green guard kusukulu ya pulaimale 	M	1	8.46
2	221030-135047_nya_394_elicit_21	mtsikana wamng ono wovala zovala za pinki ndi veti yachisanu akukankhira chidole cha pinki chokhala ndi mawilo abuluu 	M	1	11.59
2	221113-094807_nya_394_elicit_44	pa masewera a basketball azimayi mzimayi wakhungu loyera akuthamanga motsutsana ndi chitetezo cha chicago 	M	1	10.3
2	221113-075005_nya_394_elicit_29	pali ngolo yogula ndi munthu atagona pansi pamunda wobiriwira wa udzu 	M	1	6.94
2	221029-182929_nya_394_elicit_18	amuna asanu ovala zovala zodziwika bwino za ku asia amavala zovala pamutu pamene anthu akucheza chammbuyo 	M	1	12.48
4	221111-213342_nya_626_elicit_6	munthu amene wavala juzi wanyamula nsana n kuyenda pafupi ndi kamtsikana kovala chikwama akukankha ngolo 	F	0	12.43
2	221030-164539_nya_394_elicit_14	bambo wina wovala malaya ofiira komanso malaya amizeremizere yakuda ndi yabuluu akuimba ndi maikolofoni 	M	1	10.66
2	221113-100223_nya_394_elicit_47	mtsikana wina wovala malaya achikasu akuthamanga pamunda waudzu pampikisano 	M	1	6.01
2	221111-190309_nya_394_elicit_38	mnyamata ovala za chikhausu ndi buluu ayenda kupepete kwamwala 	M	1	6.99
2	221030-165931_nya_394_elicit_46	galu wamkulu wa bulauni akuthamanga mu udzu kukagwira frisbee wofiira 	M	1	7.12
2	221030-121119_nya_394_elicit_30	anthu ambiri m nkhalango ndi mwamuna ataima pa chipika atavala malaya oyera 	M	1	6.49
2	221029-174228_nya_394_elicit_43	mwamuna wovala kabudula wodula bwino nsonga ya tanki ndi nsapato zobiriwira atakhala m munda ndi mowa 	M	1	8.82
4	221111-214633_nya_626_elicit_2	mayi wina wakummawa atavala malaya akuda ma leggings ndi nsapato wayima panja pa sitolo yogulitsa zinthu 	F	0	10.5
3	221114-084253_nya_626_elicit_23	m munda wa udzu wautali mtsikana wamng ono amadyetsa mnyamata wamkulu chakudya chamtundu wina 	F	0	9.03
3	221114-054111_nya_626_elicit_9	gulu la ana ang onoang ono ndi akuluakulu ena adawasonkhanitsa kunja kwa nyengo yozizira kunja kwa nyumba yamitundu yosiyanasiyana 	F	0	25.86
2	221111-182436_nya_394_elicit_18	mzibambo mu madziko waponya mwana mwanuna mu mwamba ndipo ayembekezera kuti mwanawo kuti atsike ndi kumugeiraso 	M	1	11.75
2	221030-131635_nya_394_elicit_5	winawake akuyenda m kanjira kayekha m kanjira kapafupifupi kosiyidwa 	M	1	7.69
2	221101-144049_nya_394_elicit_22	mkazi wa ponytail wautali ndi mwamuna wa tsitsi lalifupi amasangalala ndi kuseka pamene akudya mchere 	M	1	10.62
3	221114-082649_nya_626_elicit_13	amuna awiri akwera sitima yapansi panthaka ndipo m modzi wagwira lamba 	F	0	6.92
2	221101-112237_nya_394_elicit_15	ana asanu ndi atatu ovala ma jekete opulumutsa moyo ali m madzi pa raft yopangidwa ndi ma innertubes ndi zakudyazi 	M	1	11.89
2	221030-160514_nya_394_elicit_2	mayi wachikulire amene ali ndi ana atatu ndi mmodzi mwa anawo akulira 	M	1	5.92
7	221025-225254_nya_b6c_elicit_11	galu wa bulauni akuwuwa chinachake chopanda kamera maziko obiriwira 	F	0	13.25
2	221101-111209_nya_394_elicit_41	gulu la mpira likukonzekera masewero atsiku lino anthu akuyang ana pa bwaloli 	M	1	7.8
2	221030-150324_nya_394_elicit_33	gulu la anthu amisinkhu yosakanikirana limakhala m basi yomwe imakhala ndi makutu ofiira 	M	1	9.6
3	221114-051842_nya_626_elicit_37	mnyamata ali m mlengalenga akuchita masewera otsetsereka pa skate park pomwe azimayi awiri ndi mwana akuyenda kumbuyo kwake 	F	0	11.98
7	221025-235408_nya_b6c_elicit_11	mwamuna akuyendetsa atv mumsewu wafumbi ndi chingwe chamagetsi kumbuyo kwake 	F	0	10.75
3	221114-055325_nya_626_elicit_7	oimba ena ovala zovala zachibadwidwe cha ku america akuimba zida zachikhalidwe 	F	0	10.89
7	221025-225254_nya_b6c_elicit_26	mwamuna ndi mkazi wake akukumbatirana ndi kuyimilira kamera kutsogolo kwa dziwe komwe kuli chipale chofewa 	F	0	12.95
4	221112-005507_nya_626_elicit_20	mtsikana wovala malaya amaluwa ndi jinzi waima pagombe lamiyala akuyang ana kumadzi 	F	0	8.92
11	221018-125424_nya_e3d_elicit_43	mtsikana yemwe ali ndi nsalu yofiirira m khosi mwake amaimba gitala yamagetsi ndi kukuwa ndi maikolofoni 	F	0	11.43
2	221113-091210_nya_394_elicit_3	amuna anayi a ku africa amasonkhana pamodzi kuyang ana chinachake 	M	1	6.4
2	221030-154054_nya_394_elicit_4	oimba anayi ovala zovala za scottish akusewera zida pamsewu awiri accordion nyanga imodzi ndi clarinet imodzi 	M	1	11.53
2	221101-144049_nya_394_elicit_4	mnyamata wovala t shirt jeans ndi kapu yoluka alumpha ndi bolodi lake lotsetsereka manja ali kunja 	M	1	9.87
2	221021-224449_nya_394_elicit_33	mayi wina atanyamula chikwama paphewa akugwirana chanza ndi munthu wovala jinzi lotayirira akuyenda m mbali mwa mitengo kupita ku chikwangwani chofiira 	M	1	14.52
7	221026-004257_nya_b6c_elicit_23	mayi wovala mwaukadaulo atayima pabwalo akukambirana kapena kukambirana zina zofunika 	F	0	20.98
2	221026-093143_nya_394_elicit_14	azimayi awiri mumthunzi amakhala pafupi ndi zenera la dzuwa akukambirana wina ndi mzake 	M	1	7.87
2	221113-081436_nya_394_elicit_21	bambo wina wovala chipewa cha udzu malaya abuluu komanso mathalauza abuluu akukonza denga 	M	1	7.6
2	221030-132751_nya_394_elicit_11	mayi wina atavala suti ya thalauza yobiriwira akulankhula ndi mayi wina atavala magalasi pamene onse atakhala pansi 	M	1	9.82
2	221030-015318_nya_394_elicit_40	mwamuna ndi mkazi atavala zophimba nkhope akukumbatirana paphwando lakunja 	M	1	7.94
2	221111-182436_nya_394_elicit_25	mzimai apumula pa mtengo wopingasa kenaka ayangana mutsinje waukulu 	M	1	6.01
2	221023-174803_nya_394_elicit_28	anyamata awiri akudumphira mutu m madzi ndi mafunde ang onoang ono pamwamba pake 	M	1	7.08
7	221025-232508_nya_b6c_elicit_30	mnyamata wina wovala ma dreadlocks ndi malaya opaka utoto akupanga zamatsenga pa bolodi lake la skateboard 	F	0	11.87
2	221101-174201_nya_394_elicit_26	okwera pamahatchi angapo akudutsana atanyamula mbendera 	M	1	5.94
2	221101-142343_nya_394_elicit_36	winawake wokhala ndi mtengo wautali wooneka ngati ali ndi nsonga kumapeto akuloza pa baluni yofiira mbali ina ya khoma kuchokera kwa iye 	M	1	14.9
3	221114-085051_nya_626_elicit_8	mayi wina wosavala nsapato atavala siketi yoyera ndi malaya ofiirira akugula chinachake kwa wogulitsa ngolo 	F	0	12.18
3	221114-051842_nya_626_elicit_18	anthu ambiri amakhala pa matebulo akuwerenga koma mwamuna mmodzi amaoneka ngati akugona 	F	0	9.48
3	221114-065237_nya_626_elicit_0	azimayi awiri ovala masiketi otayirira akuvina nyimbo zoimbidwa ndi amuna kupempha ndalama pamene ena amawadutsa 	F	0	14.93
2	221111-192914_nya_394_elicit_38	mzibambo wamalaya abuluu ndi oyera ocovela njinga wayendetsa njinga mseu otanganitsa 	M	1	8.69
4	221112-005507_nya_626_elicit_46	mtsikana wovala magalasi agwire mtsikana wa msinkhu womwewo atavala thukuta lofiira ndi magalasi achikasu 	F	0	11.91
7	221026-002221_nya_b6c_elicit_4	mayi wina yemwe ali ndi stroller akuyankhula kupyola mpandanso ophunzira anayi omwe ali ndi malaya obiriwira a yunifomu 	F	0	17.76
2	221111-182436_nya_394_elicit_16	mtsikana wa tsitsi lofiira wagwira botolo ndipo wabvala malaya osambila amaluwa a buluu ndi gilini pa bwato 	M	1	8.71
2	221101-183550_nya_394_elicit_24	amuna awiri amayendetsa galimoto yonyamula simenti masana atavala ma t shirt oyera ndi ma jean a buluu ndipo m modzi wa iwo akulankhula pa foni yam manja 	M	1	14.27
3	221114-084253_nya_626_elicit_2	mwamuna wovala jeans ndi jekete yakuda akuyenda mumsewu m nyengo yozizira 	F	0	6.6
3	221114-055325_nya_626_elicit_48	ana awiri ovala zovala zokongola akuyenda moyandikana 	F	0	6.87
2	221111-191533_nya_394_elicit_4	pali azibambo awiri omwe avaala zactetezo zalalanji omwe akupereka upungu ku bwato lalikulu lomwe lifuna kuima pa doko 	M	1	12.77
2	221028-171512_nya_394_elicit_32	mayi akuyenda pakati pa mitengo chikwangwani cholembedwa kuti wotchera mabulosi chikuwonekera 	M	1	9.57
3	221114-060739_nya_626_elicit_8	gulu la otsetsereka otsetsereka akudumpha m malo otsetsereka dzuwa litawomberedwa kumbuyo 	F	0	11.28
2	221113-093450_nya_394_elicit_22	wotsetsereka wa slalom atavala mathalauza ofiira ndi malaya akuda akutsetsereka kudutsa mbendera yofiira 	M	1	10.35
2	221028-152630_nya_394_elicit_28	munthu wotsetsereka m chipale chofewa akusefukira atavala malaya oyera ndi akabudula wakuda 	M	1	8.42
2	221029-182929_nya_394_elicit_15	msungwana wamng ono atavala nyengo yozizira mu kapu ndi sweti lalitali la manja pafupi kukwera makwerero a chipika kumalo ochitira masewera 	M	1	14.52
2	221030-145157_nya_394_elicit_21	bambo wina ataimirira m sitima akuwerenga chithunzi chili pakhomo 	M	1	5.88
2	221111-181340_nya_394_elicit_12	vinyu woyera ndi zosangalatsa zaikidwa bwino pamalo odera kapena kuti resitirandi yapamwamba we 	M	1	10.82
2	221028-134716_nya_394_elicit_45	mnyamata wovala chipewa atatsegula pakamwa pagulu la anthu 	M	1	5.08
4	221111-222234_nya_626_elicit_39	mayi wovala malaya oyera akuyang ana mayi yemwe wakhala pafupi naye yemwe akupanga nkhope yoseketsa 	F	0	10.96
7	221025-235408_nya_b6c_elicit_17	mayi wazaka zapakati atavala apuloni atanyamula chidebe cha ayisikilimu ndi ma cones 	F	0	16.61
3	221114-051842_nya_626_elicit_30	mayi wovala nsapato za tenisi anayimitsidwa ndikuyang ana foni yake yam manja 	F	0	9.55
3	221114-081628_nya_626_elicit_25	mnyamata akulowetsa mutu wake pampata pakati pa nsalu zofiira za mizere yofiira 	F	0	8.78
7	221026-002221_nya_b6c_elicit_42	mtsikana wina akugwiridwa ndi mayi wachikulire yemwe wavala jinzi la blue atakhala pamphumi pa chifaniziro cha chimbalangondo pafupi ndi khomo la nyumba yamatabwa 	F	0	19.62
7	221026-000800_nya_b6c_elicit_49	mayi wovala malaya obiriwira akugwira ntchito pa life fitness brand treadmill 	F	0	10.1
2	221101-111209_nya_394_elicit_23	mkazi akuthamanga m mphepete mwa msewu akumagwetsera mthunzi wake pakhoma la konkire 	M	1	7.6
2	221028-175312_nya_394_elicit_0	mtsikana wina amene alibe nsapato ndipo atavala mpango kumutu akuviika cholembera chake mu inki n kulemba m kope 	M	1	12.39
2	221111-190309_nya_394_elicit_14	akaswili azosema aima mukati mwa mwala osema pomwe aotera kuwala kwa dzuwa kucoka kumwamba 	M	1	10.71
2	221030-151347_nya_394_elicit_36	anthu ovala zakuda akudikirira papulatifomu kuti akwere sitima 	M	1	5.85
3	221114-073420_nya_626_elicit_11	azimayi awiri atsitsi lalitali komanso amifupa ikuluikulu akuyang ana kamera kutsogolo kwamitengo 	F	0	14.29
4	221111-222234_nya_626_elicit_0	munthu wovala skis amakhalanso ndi paragliding yokhala ndi parachuti yofiira 	F	0	9.87
2	221029-175401_nya_394_elicit_44	amuna amasonkhana pamasewera a chess padziwe 	M	1	4.29
4	221111-225532_nya_626_elicit_48	mwamuna wayima kumbuyo ndi desiki ndipo pali mbali ya galimoto yofiyira yomwe ili pamwamba pamutu pake 	F	0	11.14
2	221030-154054_nya_394_elicit_41	mayi wina wovala malaya ofiira chipewa ndi mpango amakhala m mphepete mwa msewu atazunguliridwa ndi matumba a zinthu zosiyanasiyana ena m matumba ndipo ena ali m machubu apulasitiki abuluu ofiira kapena akuda 	M	1	18.69
2	221028-155804_nya_394_elicit_1	pali anthu okhala pansi kutsogolo kwa gombe lotuwa 	M	1	4.7
4	221111-214633_nya_626_elicit_28	wosewera mpira wa basketball akulendewera pamphepete pomwe mpira uli mudengu 	F	0	8.98
2	221028-153920_nya_394_elicit_37	amuna awiri akukhala pa mathirakitala pamene amuna ena awiri ndi mkazi akuyang ana udzu woduka m munda 	M	1	10.75
2	221021-224449_nya_394_elicit_24	mwamuna wina wa ku asia wavala ngati munthu wofufuza zinthu akuyenda ndi mkazi yemwe wavala ngati katswiri wa kanema 	M	1	8.96
4	221111-234816_nya_626_elicit_22	mkwati ndi mkwatibwi kudumphira wina ndi mzake manja atatambasula 	F	0	10.44
7	221026-000800_nya_b6c_elicit_42	kamnyamata kakupsompsona kamtsikana m mphepete mwa msewu 	F	0	10.23
2	221030-154054_nya_394_elicit_8	anthu amayenda mumsewu wopapatiza pakati pa nyumba zazitali 	M	1	5.24
4	221111-225532_nya_626_elicit_25	munthu wovala chipewa amakhala pachinthu chachikasu pamene akuwedza pamwala 	F	0	7.37
2	221030-173405_nya_394_elicit_13	mmodzi wa gulu la kafukufuku wa ku japan akugwada m mphepete mwa msewu atanyamula two times four yamatabwa 	M	1	11.46
3	221114-070800_nya_626_elicit_5	mnyamata wina wovala yunifolomu ya baseball ya buluu ndi yoyera akuponya mpira uku akukweza magolovesi pafupi ndi thupi lake 	F	0	11.66
2	221030-131635_nya_394_elicit_41	mwana akudya chinachake pafupi kwambiri ndi kamera pamene ana ena amakhala patebulo kumbuyo kwake 	M	1	10.82
2	221113-091210_nya_394_elicit_29	osangalala anayi ovala malaya abuluu owala akabudula akuda ndi masokosi a mawondo amachita pakati pa bwalo la basketball 	M	1	12.23
3	221114-051842_nya_626_elicit_49	mwana watsitsi lakuda ndi khungu lowoneka bwino mu malaya amizeremizere ndi jinzi wokhala ndi ndodo yokweza manja pansi pa gazebo 	F	0	13.52
2	221023-130745_nya_394_elicit_24	kamnyamata kakhala mumsewu anthu akudutsa 	M	1	4.58
2	221022-142238_nya_394_elicit_26	akazi awiri akudya patebulo ndi nkhunda zambiri mumsewu pafupi ndi iwo 	M	1	5.54
3	221114-071739_nya_626_elicit_24	kumidzi yamapiri obiriwira ndiko kumene anthu asonkhana kuti akhale pansi 	F	0	9.03
2	221113-092355_nya_394_elicit_1	anthu amenewa akusambira akutulutsa manja ndi miyendo m madzi 	M	1	5.79
2	221101-174201_nya_394_elicit_49	mnyamata wina padziwe ali ndi tsitsi lofiirira akutulutsa madzi m manja mwake 	M	1	9.32
7	221025-225254_nya_b6c_elicit_17	gulu lalikulu la amuna ndi akazi onse ovala ma t shirt ofiira amachita nawo mpikisano 	F	0	8.62
2	221030-161731_nya_394_elicit_18	wothamanga wachikazi wovala pamwamba pa kapezi ndi zazifupi zakuda zabuluu akuthamanga mumsewu 	M	1	13.68
2	221030-140213_nya_394_elicit_13	bambo wina waima ndi dzanja lake pa makina amene ali ndi magiya angapo 	M	1	7.08
2	221021-231334_nya_394_elicit_18	mayi wina ndi kamnyamata aimirira pansi pa mtengo waukulu ndipo mayiyo akuukoka ndi chingwe 	M	1	9.32
2	221028-134716_nya_394_elicit_16	mayi waima pa siteji ndi munthu woseketsa akuimba kapena kulankhula naye ndi maikolofoni 	M	1	9.55
2	221030-121119_nya_394_elicit_37	munthu akuchita chinyengo panjinga yokhala ndi udzu komanso thambo ngati maziko ake 	M	1	6.76
2	221030-114647_nya_394_elicit_16	bambo wina akugwa chagada atavala zosambira pamadzi ambiri pafupi ndi mzinda wina 	M	1	6.99
2	221028-173712_nya_394_elicit_20	mayi wina wovala malaya amizeremizere ndi magalasi adzuwa atakhala panjinga 	M	1	6.62
2	221113-092355_nya_394_elicit_12	anyamata atatu akuimba ndi maikolofoni 	M	1	3.49
3	221114-070800_nya_626_elicit_23	gulu la ana ovala mayunifolomu akuthamanga m bwalo pambuyo pa munthu amene wagwira mpira 	F	0	11.53
2	221029-165214_nya_394_elicit_27	mwamuna wovala malaya amizeremizere yoyera patebulo lotchova njuga ali pafupi ndi mkazi wovala pamwamba pakuda akugwedeza paketi yamakhadi ofiira 	M	1	14.2
4	221112-005507_nya_626_elicit_1	mtsikana wina yemwe ali ndi chipewa chakuda ndi jekete yofiira ndi yakuda akukwera pa mpira wofiira lalanje womwe umagwirizanitsidwa ndi chingwe cha buluu 	F	0	16.09
7	221026-002221_nya_b6c_elicit_6	mwamuna wina ali m dzenje la tayala m madzi ndipo mwamuna wina akudzuka m madzi pafupi naye 	F	0	11.07
3	221114-082649_nya_626_elicit_23	bambo wina wovala malaya ofiira akuyang ana kudzanja lake lamanja pamene mayi wina wovala jekete lakuda ndi lobiriwira akuyenda kumbuyo kwake 	F	0	14.68
2	221101-152830_nya_394_elicit_41	opalasa njinga angapo ovala mitundu yosiyanasiyana okwera njinga m malo oyendamo 	M	1	7.92
8	221010-174337_nya_97d_elicit_25	wokwera pa snowboard wakuda ndi wachikasu akudumphira pa bolodi lofiirira 	F	0	9.6
2	221111-192914_nya_394_elicit_19	mzimai wavala magalasi waika manja ake pa mapewa a mwana pomwe alikhale pa thabwa lopatalala pansi 	M	1	10.89
4	221111-235753_nya_626_elicit_9	kamtsikana kaimilira kumpanda uku akusuzumira mkati mwa kavaloyo 	F	0	9.8
3	221114-063718_nya_626_elicit_16	agalu atatu akuda akusewera pamalo otchingidwa ndi mpanda ndi mpira 	F	0	10.5
2	221030-161731_nya_394_elicit_35	bambo akunyamula mpira wobiriwira pamtengo kwa khamu la anthu pamsewu 	M	1	7.26
2	221030-105310_nya_394_elicit_27	kamtsikana kakang ono ka malaya ofiira akutsika pansi pa slide yofiirira 	M	1	6.49
2	221101-175728_nya_394_elicit_41	anthu atatu ovala akabudula amayenda pamiyala m mphepete mwa mtsinje wa m nkhalango 	M	1	9.48
3	221114-090743_nya_626_elicit_2	khamu la anthu ambiri ovala zovala za pinki amayenda m khwalala lalikulu 	F	0	11.59
3	221114-072554_nya_626_elicit_25	mayi wina wovala jekete lofiira ndi magalasi akumwetulira kamera pamene mayi wina akutsitsa masewera otsetsereka m galimoto 	F	0	15.31
3	221114-055325_nya_626_elicit_23	mnyamata wamng ono wovala malaya amizeremizere yoyera ndi bandeji kumutu atanyamula racket ya tenisi 	F	0	9.8
2	221112-185920_nya_394_elicit_37	azibambo atatu aliyetse wavala malaya oyera ndi makabundula alalanje amanga nyumba la michanga pomwe wina wavala zobvala zolingana ndi azake apenyerera 	M	1	14.16
2	221030-133842_nya_394_elicit_35	mwamuna wina wachikulire wovala thukuta lofiira akuima kutsogolo kwa gulu la ana atakhala pa mabenchi kutsogolo kwake 	M	1	12.02
7	221025-225254_nya_b6c_elicit_39	mtsikana akutonthoza kamwana kakang ono kamene kanagwera pa ayezi pamene akusewera masewero 	F	0	9.53
2	221030-123234_nya_394_elicit_12	uwu ndi chithunzi chojambulidwa cha mkulu wina atavala chipewa cha mnyamata wa nyuzi ndi anthu osamveka chakuseri 	M	1	11.05
3	221114-055325_nya_626_elicit_43	nawa mayi wina atanyamula zopalasa mu shopu zachilendo ndi chilichonse 	F	0	10.32
2	221030-141802_nya_394_elicit_26	gulu la anthu likuwoneka mutchalitchi likuimba pansi padenga lachikasu 	M	1	7.53
7	221026-002221_nya_b6c_elicit_37	anthu akuvina papulatifomu pomwe anthu akuyang ana 	F	0	7.15
2	221111-192914_nya_394_elicit_5	azimai awiri amaonekedwe otenga mtima kutsogolo kwa sitolo aponya zingwinjili pansi kwa anthu ocita zinthu pa mseu 	M	1	11.77
2	221026-102358_nya_394_elicit_6	mwamuna wa imvi ndi magalasi amayang ana pansi 	M	1	5.08
2	221030-140213_nya_394_elicit_29	bambo wina wazaka zapakati wovala malaya abatani akuwerengera buku lonena za agalu kwa mwana yemwe wakhala pamiyendo yake 	M	1	13.82
2	221029-174228_nya_394_elicit_21	bambo wandevu wokhala ndi bandanna komanso chipewa chotengera mbale amakhala momasuka pafupi ndi madzi 	M	1	10.25
2	221113-082401_nya_394_elicit_3	kumbuyo kwa mzimayi wovala jekete yoyera ndi jinzi ya buluu akuyenda kupita kugulu la mbalame 	M	1	8.98
2	221030-095301_nya_394_elicit_23	mwana waima mu silhouette pansi pa mwala wakale pamiyala yofiira 	M	1	6.15
2	221101-145402_nya_394_elicit_5	galu wabulauni akunyambita mphuno yake ali muudzu wobiriwira m mphepete mwa nkhalango 	M	1	7.1
2	221030-105310_nya_394_elicit_34	anyamata awiri akhala kutsogolo kwa nyumba akudya ma popsicle 	M	1	5.54
2	221030-155230_nya_394_elicit_10	mayi wovala apuloni amayang ana mphika waukulu patebulo lodzaza makapu mbale miphika ndi madengu osiyanasiyana 	M	1	12.36
4	221112-003159_nya_626_elicit_42	gulu la basketball la atsikana asanu ndi atatu likugwirana manja 	F	0	8.39
3	221114-090743_nya_626_elicit_46	bamboyo akusefukira pansi pa phiri loyera lachipale chofewa ndi mitambo kumbuyo kwake 	F	0	9.48
2	221113-075005_nya_394_elicit_32	agalu awiriwa mmodzi wa iwo akudumpha mumlengalenga akuthamangitsa mpira panja 	M	1	6.71
2	221030-173405_nya_394_elicit_9	munthu akusewera machecker ambiri pamtunda woyang ana madzi 	M	1	7.94
2	221101-141218_nya_394_elicit_35	magulu awiri a osewera mpira atsala pang ono kuyamba masewera 	M	1	6.17
7	221025-235408_nya_b6c_elicit_9	nsalu zisanu ndi zinayi zakuda ndi zofiirira zomangira zingwe zomangirira pa kapinga waudzu 	F	0	10.89
7	221026-000800_nya_b6c_elicit_21	gulu la anthu laima kutsogolo kwa nyumba ina yaikulu 	F	0	5.72
2	221101-181423_nya_394_elicit_0	gulu la ana okhala ndi zikwama zimayang ana kumbuyo ku kamera uku akuyenda m njira yoyalidwa yozunguliridwa mbali zonse ndi minda yobiriwira ndi mitengo 	M	1	13.02
7	221025-225254_nya_b6c_elicit_47	munthu pa skateboard pamwamba pa dzimbiri mbiya yakuda m dera lakuda 	F	0	9.51
2	221030-150324_nya_394_elicit_5	kufupikitsa kwa manja a munthu akuyika guluu wakuda pansi pa nsapato 	M	1	7.64
2	221101-125835_nya_394_elicit_39	amuna atatu ovala zipewa zolimba komanso mayunifolomu akugwira ntchito m munda 	M	1	5.81
2	221111-181340_nya_394_elicit_19	atsikana awiri acimwenye aseka ndipo mtsikana ali kukwanja lamanja agwira cisulo 	M	1	7.89
3	221114-063718_nya_626_elicit_18	bambo atavala thanki yotuwira ndipo mkazi atavala thanki yakuda akuyenda m munda waudzu 	F	0	12.12
2	221030-123234_nya_394_elicit_44	mayi wina wovala zofiira zoyera ndi zabuluu akukwera njinga kumalo ochitira masewera olimbitsa thupi 	M	1	8.12
2	221022-142238_nya_394_elicit_10	azimayi atatu ovala madiresi akuwerama mumtsinje wamatope akutola zomera zobiriwira 	M	1	8.28
2	221026-152356_nya_394_elicit_13	galu wabulauni ndi woyera wokhala ndi kolala yakuda ndi tagi yagolide akunyambita chipale chofewa kuchokera kumphuno 	M	1	11.16
3	221114-051842_nya_626_elicit_14	bambo wina wovala malaya akuda wanyamula mwana yemwe akumwetulira pamene wina wovala malaya abuluu waima kutsogolo 	F	0	10.82
7	221025-232508_nya_b6c_elicit_21	azibambo awiri m modzi wa ma chaps akulu ndi wina ali ndi mathalauza aafupi aimirira ndi mphete ya rodeo pomwe amuna ena amayang ana kunja kwa mphete 	F	0	16.74
4	221111-235753_nya_626_elicit_36	munthu wovala chovala chabulauni ndi chipewa chachikulu chooneka ngati koloko atakhala pamasitepe okhala ndi mbale za zinthu zofiira 	F	0	13.7
4	221112-005507_nya_626_elicit_45	amuna awiri ali mkati akuphika pamoto 	F	0	5.65
2	221111-194707_nya_394_elicit_45	mzimai ndi malaya apinki ndi jizi labuluu ayenda mseu wina wotanganidwa pomwe aligwirilile kapu was kofi 	M	1	12.34
3	221114-071739_nya_626_elicit_26	mkulu wina akuwuzira chinthu chooneka ngati chikwama cholimba 	F	0	7.76
2	221112-185920_nya_394_elicit_41	gulu la anthu osiyana ayenda njira zosiyana muzinda 	M	1	4.9
2	221030-101143_nya_394_elicit_29	mtsikana wovala zofiira akukwera pamimba pabwalo lamasewera akugwedezeka pamwamba pa mchenga 	M	1	10.03
4	221111-235753_nya_626_elicit_37	gulu la anthu lasonkhana m mphepete mwa sitolo pafupi ndi msewu womwe uli ndi zinyalala 	F	0	8.67
3	221114-081628_nya_626_elicit_24	kamwana kakang ono akumwetulira pa kamera uku akugwiridwa ndi munthu wamkulu yemwe akumwetulira 	F	0	11.98
3	221114-053225_nya_626_elicit_24	msonkhano ukuchitika ndipo patebulo pali tchipisi ta mbatata ndi coke 	F	0	10.12
2	221030-015318_nya_394_elicit_19	ana two akugona pamene akuluakulu amavina usiku wonse 	M	1	5.83
2	221030-131635_nya_394_elicit_28	bambo wina amene wavala suti yolembedwa dzina waima kutsogolo kwa maikolofoni akuwerenga n kumaona zimene tikunena 	M	1	11.05
2	221113-093450_nya_394_elicit_42	bambo wina wa ku america akudumpha kuchoka pabwalo la mafunde pamafunde akugunda m nyanja yamchere 	M	1	10.64
3	221114-051842_nya_626_elicit_3	mwamuna ndi mkazi wake akugwirana chanza chakumbuyo pamene akuyenda mumsewu ndipo mwamunayo wamugwira paphewa 	F	0	12.75
2	221028-144622_nya_394_elicit_5	gulu laling ono lopangidwa ndi anyamata achichepere four ali pakati pakuchita 	M	1	6.71
2	221030-115956_nya_394_elicit_44	anthu angapo akukwera mumsewu wa zigzag wokhala ndi njanji zowala zabuluu 	M	1	7.37
2	221112-185920_nya_394_elicit_26	mnyamata wamalaya abuulu asekerera pomwe akhala pansi ndi zovala za mabanga anyama 	M	1	8.1
3	221114-055325_nya_626_elicit_35	bambo wina wovala malaya abuluu achikasu ndi oyera akukwera njinga 	F	0	6.67
2	221030-141802_nya_394_elicit_15	galimoto yadzidzidzi yalalanje ndi yoyera ili pamsewu kutsogolo kwa nyumba yomwe ili ndi mawindo ambiri 	M	1	10.14
4	221111-234816_nya_626_elicit_49	gulu la anthu akuyang ana nyumba yokongola kwambiri 	F	0	5.72
